,corp_code,corp_name,corp_eng_name,stock_code,modify_date
13594,00946447,우리케이에이제1차유동화전문유한회사,"Woori KA First Asset Securitization Specialty Co., Ltd.", ,20170630
13595,00918310,세영종합건설,"seyoung construction Co.,Ltd", ,20170630
13596,00804105,미래에셋증권사모투자전문회사일호녹색성장이천구,Mirae Asset Securities PEF 1 Green Growth 2009, ,20170630
13597,00826499,캠코제육차합작투자유동화전문유한회사,"KAMCO sixth JV Securitization Specialty Co., Ltd.", ,20170630
13598,01031636,산업기반신보제오차유동화전문유한회사,"KODIT Industry Based Securitization Specialty Co., Ltd", ,20170630
13599,00607070,현대건설인재개발원,HYUNDAI E&C HUMAN RESOURCE DEVELOPMENT INSTITUTE, ,20170630
13600,00298739,엠티아이,"MTI Co.,Ltd.", ,20170630
13601,00975412,아틀란티스예당제일차,"Atlantisyedang 1st Co., Ltd.", ,20170630
13602,00579652,지디,"GD CO.,LTD", ,20170630
13603,00878119,쓰리엠에이에스티,3M AST, ,20170630
13604,01028207,모든퍼블릭,"MODEUNPUBLIC CO.,LTD", ,20170630
13605,00524388,케이에이치아이엔디,"KHIND co., Ltd", ,20170630
13606,00807962,옥광,"OK KWANG CO.,LTD.", ,20170630
13607,01020047,명길건설,MYOUNG GIL, ,20170630
13608,00872267,아토에셋,ATOASSET, ,20170630
13609,00621937,파이랜드,"PI LAND CO.,LTD", ,20170630
13610,00629717,리얼서주씨앤피,sjcnp, ,20170630
13611,01014408,아리라,"ARIRA Co., LTD", ,20170630
13612,00988355,씨엔에프나주,C&F NaJoo, ,20170630
13613,00207302,동호,"KUMHO ENGINEERING CO., LTD.", ,20170630
13614,00132594,성림,"SUNGLIM GENERAL CONSTRUSTION CO.,LTD.", ,20170630
13615,00759498,중앙티앤씨,joongangtnc, ,20170630
13616,00874140,영광기제,Youngkwangkije Corp., ,20170630
13617,00845245,에스케이월드,SK WORLD, ,20170630
13618,00162975,한일,"HANIL CO., LTD.", ,20170630
13619,00264857,아라온테크,"Araontech Co., Ltd.",041060,20170630
13620,00977881,이엘피제일차유동화전문유한회사,"ELP the 1st Securitization Specialty Co., Ltd.", ,20170630
13621,01031113,두올산업개발,doall development Co.Ltd, ,20170630
13622,00695835,브룩스브라더즈코리아,Brooks Brothers (Korea) Ltd., ,20170630
13623,01079326,두정우리마트,DUJEONGWOORIMART, ,20170630
13624,00929671,풍산홀딩스,-, ,20170630
13625,00444082,미성드림시티,Mi Sung Dream City Co. Ltd, ,20170630
13626,00683724,한터산업개발,"HANTER CO., LTD", ,20170630
13627,01042720,알곡산업,Alguk industrial.co.(Ltd), ,20170630
13628,01071014,이에이알제칠차유동화전문유한회사,"EAT 7th ABS Ltd.,", ,20170630
13629,00908164,케이비에스케이티아이피티브이에스피씨,KBS KT IPTV SPC LTD., ,20170630
13630,01037986,국제산업전자,"INTERNATIONAL INDUSTRY ELECTRONIC CO,.LTD", ,20170630
13631,00310369,화신정공,"HWA SHIN PRECISION CO., LTD.", ,20170630
13632,01065110,케이제이에스,"KJS Co., ltd", ,20170630
13633,00779252,큐더스파트너스,KUDOS PARTNERS, ,20170630
13634,00375302,우리금융지주,"WooriFinance Holdings Co.,Ltd.",053000,20170630
13635,01063617,쿼터스제이차,"Querters the second Co.,Ltd.", ,20170630
13636,00878252,트러스트인베스트먼트,Trust Investment , ,20170630
13637,01048627,엔에스제구차유동화전문유한회사,"NS Ninth Asset Securitization Specialty Co., Ltd.", ,20170630
13638,00676292,골든이엔씨,"Golden E&C Co.,Ltd.", ,20170630
13639,01062186,대림엘이디,daerimled.corp., ,20170630
13640,00889160,사회복지법인미래우학재단,MIRAEWUHAK FOUNDATION, ,20170630
13641,00833611,해월에너지,HAEWOL Energy, ,20170630
13642,01051542,지아이지인베스트먼트,GIGINVESTMENT, ,20170630
13643,00840912,충남스마트카드,"Chungnam Smartcard Co.,Ltd.", ,20170630
13644,00782520,캠코밸류리크리에이션제오차유동화전문유한회사,"KAMCO Value Recreation 5th Securitization Specialty Co., Ltd.", ,20170630
13645,00798442,캠코밸류리크리에이션제팔차유동화전문유한회사,"KAMCO Value Recreation 8th Securitization Specialty Co.,Ltd.", ,20170630
13646,00606947,고려에프앤디,GORYOFND, ,20170630
13647,00790103,하나에스케이카드,HANASKCARD, ,20170630
13648,00998741,이스나,"ISNA Co., Ltd.", ,20170630
13649,00982306,안산이에스,ansanes, ,20170630
13650,00831622,트리니티에퀴티파트너스,"Trinity Equity Partners Co., Ltd", ,20170630
13651,00654041,디아이엔바이로,DI Enviro Corporation, ,20170630
13652,00764436,다전개발,da geon, ,20170630
13653,00819824,라크루즈,LACRUZ, ,20170630
13654,00481603,상진건설,sangjin, ,20170630
13655,00104865,교원나라벤처투자,"TeachiWorld Venture Investment Co., Ltd", ,20170630
13656,00446707,안성주택산업, , ,20170630
13657,00937838,더원디앤씨,THEONED&C, ,20170630
13658,00799168,인베스트퍼플,"InvestPurple Co., Ltd.", ,20170630
13659,00939535,성진씨앤씨,-, ,20170630
13660,00940045,메이드인유,MadeinU, ,20170630
13661,00159236,한국전선,"HANKOOK ELECTRIC WIRE CO., LTD.", ,20170630
13662,00807290,티와이엔피엘제이차유동화전문유한회사,"TY NPL 2nd Securitization Specialty Co., Ltd.", ,20170630
13663,00620451,도시와문화,City & Culture, ,20170630
13664,00818898,인지오에프디,Ingeo FD, ,20170630
13665,00620284,이엘지코리아,ELG Korea Corp., ,20170630
13666,00878818,아이비기업투자,IB Inverstment Company, ,20170630
13667,00849898,김포도시공사,Gimpo Urban Corporation, ,20170630
13668,00936264,부산경제진흥원,Busan Eco. Promo. Agency, ,20170630
13669,00949462,유피에프제삼차유동화전문유한회사,"UPF Third Asset Securitization Specialty Co., Ltd.", ,20170630
13670,00870047,세기최고물류,Segi Best Logistics, ,20170630
13671,00774558,사이노포트폴리오인터내셔날리미티드,Sino Portfolio International Limited, ,20170630
13672,00878270,동녘,dong gul, ,20170630
13673,00519687,제우파트너스,jeewoo partners, ,20170630
13674,00957896,티엠에이치코리아,"TMHKorea CO.,LTD.", ,20170630
13675,00970374,대동콘덴서공업,"DAEDONG CAPACITOR CO.,LTD", ,20170630
13676,00501846,중앙스틸코리아,"JoongAng Steel Korea co.,ltd", ,20170630
13677,00659851,부성엔터테크,BOOSUNG ANTER TECH , ,20170630
13678,00939401,케이라인,KLINE, ,20170630
13679,00665922,크린건설,CLEAN CONSTRUCTION, ,20170630
13680,00887278,수원힐프로젝트,"SUWONHILLPROJECT.Co,.LTD", ,20170630
13681,00955348,티와이제이에이치제일차,"TYJH 1st Co,.Ltd", ,20170630
13682,00838175,그레이트뷰제이차,"Great View 2nd Co.,Ltd", ,20170630
13683,00933586,용인보정동제이차,"Yongin Bojeong-Dong 2rd Co.,Ltd", ,20170630
13684,00955339,밸류플러스제구차,"VALUEPLUS the9th Co.,Ltd.", ,20170630
13685,00143989,원창흥업,"WON CHANG TRADING.CO., LTD", ,20170630
13686,00930817,킹스개발,kings development, ,20170630
13687,00814759,장흥전력,"changheung electric power co.,ltd.", ,20170630
13688,00934220,인성개발,"INSUNG DEVELOPEMENT.Co.,Ltd", ,20170630
13689,00933595,골드리온,"Gold-Lion Co.,Ltd", ,20170630
13690,00264848,대국,Daekuk Corporation,042340,20170630
13691,00604790,한빛씨앤디,Hanvit C&D Inc., ,20170630
13692,00564049,삼우공업,"SAMWOO INDUSTRIAL CO., LTD.", ,20170630
13693,00509565,티이피,TEP CORP, ,20170630
13694,00924135,주안디앤씨,juand&c, ,20170630
13695,00669900,에스아이디,"SID Co., Ltd", ,20170630
13696,00603977,KNJSTEEL,"KNJSTEEL.CO., LTD", ,20170630
13697,00677273,유니온세븐,"union7.co.,Ltd.", ,20170630
13698,00967422,정안투어,jungahn tour, ,20170630
13699,00919142,보강플러스,"BoKangPlus.,Inc.", ,20170630
13700,00594350,경기도시개발,kyeong gi, ,20170630
13701,00629072,쉐르빌씨피아이산업개발,CHEREVILLE C.P.I, ,20170630
13702,00887551,미래특수금속,"Mirae Special Metal Co., Ltd", ,20170630
13703,00894117,허리중부유통,HURRY JUNGBU YU TONG, ,20170630
13704,00839192,에이치앤아이글로벌,H&I Global, ,20170630
13705,00817428,씨엔에스,CNS, ,20170630
13706,00256973,씨디아이비캐피탈인터내셔널코리아,"Asem Capital Co., Ltd.", ,20170630
13707,00960429,테라스파크홀딩스,teraspark.co.kr, ,20170630
13708,00861988,흥진토건,"Heung Jin Construction Work Co.,Ltd", ,20170630
13709,00939410,제이에스산업개발,JS development company, ,20170630
13710,01003439,"EastBridgeAsianMid-MarketOpportunityFund,L.P.","EastBridge Asian Mid-Market Opportunity Fund, L.P.", ,20170630
13711,00631767,신영엘에이치에프유동화전문유한회사,"Shinyoung LHF ABS Specialty, L.L.C.", ,20170630
13712,01000566,인터베일리,INTERBALEY, ,20170630
13713,00611055,삼성레저,DAECHUNG PARK GOLF LAND, ,20170630
13714,00969794,오스타파라곤,ostarparagon, ,20170630
13715,00989822,에스지마린,SG MARINE, ,20170630
13716,00812423,와이한홀딩스,"Y.HAN HOLDINGS.,LTD", ,20170630
13717,00935104,알파돔시티자산관리,Alpha Dom City AMC, ,20170630
13718,00519225,제이씨알,"JCR CO,LTD.", ,20170630
13719,00930075,양산산막에이엠씨,"Yangsan Sanmak AMC Co.,Ltd", ,20170630
13720,00987718,올라웍스,"Olaworks, Inc.", ,20170630
13721,00985914,호림건설,"HO LIM CONSTRUCTION.CO.,LTD.", ,20170630
13722,00534437,더뮤지엄양지,"The Museum Yang-Ji Co.,Ltd", ,20170630
13723,00533395,메가골프앤레져컨설팅,"San Kyeong Golf & Leisure Consulting Co.,Ltd", ,20170630
13724,00533225,영남알프스컨트리클럽,"Young Nam Alps Country Club Co.,Ltd", ,20170630
13725,00983563,성진이앤씨,Seong Jin E&C coporation, ,20170630
13726,00363583,케이엠컬쳐,km culture, ,20170630
13727,00983572,라온축산유통,-, ,20170630
13728,00543806,NorgesBank,NORGES BANK KOREA, ,20170630
13729,00591487,코너스톤에퀴티파트너스,cornerstone equity partners, ,20170630
13730,01002661,에스비아이팬아시아사모투자전문회사,SBI Pan-Asia Private Equity Fund, ,20170630
13731,00991340,디스코미디어,"Thisco Media Co., Ltd", ,20170630
13732,00153481,한울저축은행,Hanul Savings bank, ,20170630
13733,00629814,대신회계법인,Daesin Accounting Corporation, ,20170630
13734,00653811,에스티임,esteem, ,20170630
13735,00547422,해솔저축은행,HAESOL SAVINGS BANK, ,20170630
13736,00854289,부개푸르지오제일차,"Bugae Prugio First Co., Ltd.", ,20170630
13737,00810674,케이디비블루오션유동화전문유한회사,"KDB Blue Ocean Securitization Specialty Co., Ltd.", ,20170630
13738,00548360,중부복합물류,"Jung-bu Integrated Freight Terminal Co.,LTD.", ,20170630
13739,00646750,경천흥업,Keung Chun corporation, ,20170630
13740,00994189,지원종합건설,jiwonconstruction company(corporation), ,20170630
13741,00616874,미리넷솔라,Millinet Solar Co. Ltd, ,20170630
13742,00758842,화성봉담피에프브이,"HB PFV Co.,Ltd.", ,20170630
13743,00865504,케이피해운,"KP SHIPPING CO.,LTD.", ,20170630
13744,00864055,희수에스앤디,H.S.LTD, ,20170630
13745,00975731,벽은산업,Byuk Eun Sanup Co., ,20170630
13746,00493811,풍천산업,-, ,20170630
13747,00602066,뉴상현건설,"NEW SHANG HYUN CO.,LTD", ,20170630
13748,00676520,엘피전자,"LP ELECTRONICS CO., LTD", ,20170630
13749,00251190,글로웍스,"Gloworks Co.,Ltd.",034600,20170630
13750,00415141,철인홈텍, , ,20170630
13751,00980317,이앤지퍼스트,"E&G FIRST CO., LTD.", ,20170630
13752,00448404,이본종합건설,"Ibon development & construction co.,ltd.", ,20170630
13753,00237701,씨텍,"SEATEK Co.,Ltd", ,20170630
13754,00569831,에이씨엠,"ACM CO., LTD", ,20170630
13755,00989646,에이치에스안산제이차,"HSAHNSAN 2nd Co., Ltd", ,20170630
13756,00988984,초정약수세종스파텔,sejongspatel, ,20170630
13757,00904715,대우이대푸르지오제일차,"Daewoo Edae Prugio 1st Co.,Ltd. ", ,20170630
13758,00931764,티와이삼성동제일차,"TY samsungdong 1st Co.,Ltd.", ,20170630
13759,00985613,광남토건,Kwang Nam Construction Co.ltd, ,20170630
13760,00694003,중국식품포장유한공사,"CHINA FOOD PACKAGING INC.,LTD",900060,20170630
13761,00984562,광개토산업개발,-, ,20170630
13762,00989585,제드월드,"Jadeworld Co., Ltd", ,20170630
13763,00690991,조이후드코리아,"JOYHOOD KOREA CO, LTD", ,20170630
13764,00981255,아문디펀드,AMUNDI FUNDS, ,20170630
13765,00689302,한원광장프로젝트투자금융,HANWONPFV, ,20170630
13766,00967024,파이텍,"PITECH,INC.", ,20170630
13767,00927673,제이티와이스틸,jty, ,20170630
13768,00919674,구룡개발,KOORYONG, ,20170630
13769,00892951,스카이상사,Sky International Corporation, ,20170630
13770,00114695,정안하이튜브,"JEONG AN HI-TUBE CO.,LTD", ,20170630
13771,00918161,컨츄리식품,Country Food, ,20170630
13772,00550879,디티브이인터랙티브,DTVINTERACTIVE CO LTD, ,20170630
13773,00813592,넥서스칩스,"NexusChips Co., Ltd.", ,20170630
13774,00435358,서웅약품,"SEOWOONG Co., Ltd", ,20170630
13775,00695057,신우제육차부동산개발,"Shinwoo The Sixth Estate Development Co., Ltd", ,20170630
13776,00967219,다우종합건설,"Dawoo cons., Ltd.", ,20170630
13777,00879057,칠성피에프브이,"Chilsung PFV Co.,Ltd", ,20170630
13778,00824400,하왕십리삼환피에프브이,"Hawang sip ri Samwhan PFV Co.,Ltd", ,20170630
13779,00675178,동화개발,"Dong Hwa Development co. LTD.,", ,20170630
13780,00942326,한일산업,Hanil Industry, ,20170630
13781,00567514,상원이앤에스,"SANG WONG E&S CO., LTD.", ,20170630
13782,00666930,유니크피에프브이,Unique P.F.V, ,20170630
13783,00892599,흥화,"HEUNGHWA.CO.,LTD", ,20170630
13784,00807704,에이앤비소프트,"ANB SOFT Co., Ltd.", ,20170630
13785,00967644,피피스,-, ,20170630
13786,00872559,쌍용인터내셔널,Ssangyong International Corporation , ,20170630
13787,00911195,대한엠케이건설,DaeHan MK, ,20170630
13788,00998255,더블퍼스트14유동화전문유한회사,Double First 14 ABS Specialty LLC, ,20170630
13789,00936927,2012기보그린하이텍제일차유동화전문유한회사,"2012 KIBO Green Hi-tech 1st Securitization Specialty Co., Ltd.", ,20170630
13790,00905237,유플러스엘티이제이차유동화전문유한회사,"Uplus LTE Second Securitization Speciality Co., Ltd", ,20170630
13791,00887579,2011신보뉴챌린지건설제3호유동화전문유한회사,"New Challenge Kodit 2011 Construction the 3rd Securitization Specialty Co., Ltd.", ,20170630
13792,00912662,생각대로티제십삼차유동화전문유한회사,"Saenggakdaero T 13th Securitization Specialty Co., Ltd", ,20170630
13793,00243322,디지털퓨전,Digital Fusion Inc., ,20170630
13794,00979506,타이코2013사모투자전문회사,TYCOR 2013 PEF, ,20170630
13795,00324991,아이오시스템,"I.O SYSTEM CO.,LTD", ,20170630
13796,00936918,유플러스엘티이제오차유동화전문유한회사,"Uplus LTE Fifth Securitization Specialty Co., Ltd.", ,20170630
13797,00983855,아이파크삼송유동화전문유한회사,"IPARK Sam-song Securitization Specialty Co., Ltd", ,20170630
13798,00950884,유플러스엘티이제칠차유동화전문유한회사,"Uplus LTE Seventh Securitization Specialty Co., Ltd.", ,20170630
13799,00988300,에이스오토인베스트제이십이차유동화전문유한회사,"ACE Auto Invest the 22nd Securitization Specialty Co., Ltd.", ,20170630
13800,00989336,올레케이티제십일차유동화전문유한회사," OLLEH KT TENTH SECURITIZATION SPECIALTY CO., LTD. ", ,20170630
13801,00981361,유플러스엘티이제십차유동화전문유한회사,"Uplus LTE Tenth Securitization Specialty Co., Ltd.", ,20170630
13802,00979180,트라움파트너스,TRAUM PARTNERS, ,20170630
13803,00819657,동신에스앤테크,DONGSHIN S&TECH, ,20170630
13804,00505170,동북아3호선박투자회사,Dongbuka  No.3 Ship Investment Company Co.Ltd,080960,20170630
13805,00758462,코오롱에버레이,"Kolon EverRay Co., Ltd", ,20170630
13806,00860493,명성기업,myung sung gi yub, ,20170630
13807,00791652,한남스틸,"HANNAM STEEL CO.,LTD.", ,20170630
13808,00961613,선우회계법인,Sunwoo Accounting Corporation, ,20170630
13809,00651992,제이헨,-, ,20170630
13810,00931038,포디알에스,"FOURDRS.Co., Ltd", ,20170630
13811,00779340,코너스톤제일호사모투자전문회사,Cornerstone Private Equity Fund I, ,20170630
13812,00688349,호미오세라피,"HomeoTherapy Co.,Ltd.", ,20170630
13813,00789091,뱅가드사모투자전문회사,Vanguard Private Equity Fund, ,20170630
13814,00832287,케이티엘아이지에이스사모투자전문회사,"KT-LIG ACE Private Equity Fund Co., Ltd.", ,20170630
13815,00983077,파워온,"POWERON CO.,LTD", ,20170630
13816,00895505,송브라더스,Song Brothers co., ,20170630
13817,00946377,사운드홍콩리미티드,Sound Hong Kong Limited, ,20170630
13818,00443649,대한공인중개사정보통신,"korea Real Estate Broker's Information Co., Ltd", ,20170630
13819,00931694,청진이삼제이차유동화전문유한회사,"Chungjin Isam 2nd Securitization Sepciality co., Ltd", ,20170630
13820,00955524,무림캐피탈제일차유동화전문유한회사,Moorim Capital the 1st Securitization Specialty Co. Ltd. , ,20170630
13821,00943219,에스모아제일차유동화전문유한회사,"SMORE First Securitization Specialty Co., Ltd", ,20170630
13822,00802329,카엘젬백스,"Kael-GemVax Co., Ltd.", ,20170630
13823,00665816,썸텍,SOMETECH, ,20170630
13824,00536392,마이크로인스펙션,"MicroINSPECTION,Inc.", ,20170630
13825,00972488,맥스성,"MAXSUNG CO., LTD.", ,20170630
13826,00814263,삼미프라자,SAMMI PLAZA, ,20170630
13827,00661193,선양,"SUNYANG CO., LTD", ,20170630
13828,00528889,대산약품,DAE SAN PHARMACY, ,20170630
13829,00892881,명진산업,"MYEONG JIN INDUSTRY CO.,LTD.", ,20170630
13830,01016363,엘씨케이전자,"LCK ELECTRONICS CO.,LTD.", ,20170630
13831,00912176,동부발전삼척,DONGBU POWER SAMCHOEK CORPORATION, ,20170630
13832,00535241,마이크롭틱스,"Microptics.Co.,Ltd", ,20170630
13833,00671109,미소들,MISO Co., ,20170630
13834,00985066,골든트라이엄프,"goldentrumph co., Ltd", ,20170630
13835,00574295,에스비에스비즈니스네트워크,"SBS Business Network Co.,Ltd.", ,20170630
13836,00559001,유비에폴,UBEPOL, ,20170630
13837,00575850,현대기계,"HYUNDAI MACHINERY CO., LTD.", ,20170630
